,resultId,raceId,driverId,constructorId,grid,resultPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,raceYear,round,circuitId,raceName,raceDate,circuitRef,circuitName,circuitLocation,country,lat,lng,alt,driverRef,driverNumber,driverCode,forename,surname,driverDOB,driverNationality,constructorRef,constructorName,constructorNationality,status,pitStopNumber,pitStopLap,pitStopTime,pitStopDuration,pitStopMilliseconds,qualifyId,qualifyingPosition,q1,q2,q3
3006,22135,900,807,10,7,6,6,6,8.0,57,+50.718,5629428,56,2,1:32.568,206.235,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,1,12,17:27:51,22.615,22615,5866,7,1:33.893,1:43.658,1:46.030
3007,22135,900,807,10,7,6,6,6,8.0,57,+50.718,5629428,56,2,1:32.568,206.235,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,2,33,18:03:36,22.933,22933,5866,7,1:33.893,1:43.658,1:46.030
3008,22136,900,8,6,11,7,7,7,6.0,57,+57.675,5636385,56,8,1:33.210,204.814,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,Finished,1,12,17:28:02,25.543,25543,5871,12,1:32.439,1:44.494,\N
3009,22136,900,8,6,11,7,7,7,6.0,57,+57.675,5636385,56,8,1:33.210,204.814,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,Finished,2,36,18:08:30,21.825,21825,5871,12,1:32.439,1:44.494,\N
3010,22137,900,818,5,6,8,8,8,4.0,57,+1:00.441,5639151,56,10,1:33.691,203.763,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,Finished,1,12,17:28:02,23.124,23124,5865,6,1:33.488,1:43.849,1:45.864
3011,22137,900,818,5,6,8,8,8,4.0,57,+1:00.441,5639151,56,10,1:33.691,203.763,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,Finished,2,33,18:03:39,22.978,22978,5865,6,1:33.488,1:43.849,1:45.864
3012,22138,900,826,5,8,9,9,9,2.0,57,+1:03.585,5642295,35,11,1:33.864,203.387,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,Finished,1,12,17:28:03,30.514,30514,5867,8,1:33.777,1:44.331,1:47.368
3013,22138,900,826,5,8,9,9,9,2.0,57,+1:03.585,5642295,35,11,1:33.864,203.387,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,Finished,2,36,18:08:31,23.920,23920,5867,8,1:33.777,1:44.331,1:47.368
3014,22139,900,815,10,16,10,10,10,1.0,57,+1:25.916,5664626,38,4,1:32.634,206.088,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,Finished,1,1,17:10:14,25.541,25541,5875,16,1:34.141,1:47.293,\N
3015,22139,900,815,10,16,10,10,10,1.0,57,+1:25.916,5664626,38,4,1:32.634,206.088,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,Finished,2,11,17:27:03,22.497,22497,5875,16,1:34.141,1:47.293,\N
3016,22139,900,815,10,16,10,10,10,1.0,57,+1:25.916,5664626,38,4,1:32.634,206.088,1,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,force_india,Force India,Indian,Finished,3,32,18:02:29,22.526,22526,5875,16,1:34.141,1:47.293,\N
3017,22140,900,16,15,13,11,11,11,0.0,56,\N,\N,34,9,1:33.366,204.472,11,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,sauber,Sauber,Swiss,+1 Lap,1,35,18:07:21,24.305,24305,5873,14,1:33.673,1:45.655,\N
3018,22141,900,821,15,20,12,12,12,0.0,56,\N,\N,41,13,1:34.564,201.882,11,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,sauber,Sauber,Swiss,+1 Lap,1,1,17:10:12,32.657,32657,5878,19,1:35.117,\N,\N
3019,22141,900,821,15,20,12,12,12,0.0,56,\N,\N,41,13,1:34.564,201.882,11,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,sauber,Sauber,Swiss,+1 Lap,2,30,17:59:29,23.797,23797,5878,19,1:35.117,\N,\N
3020,22142,900,820,206,17,13,13,13,0.0,55,\N,\N,33,12,1:34.202,202.658,12,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,chilton,4,CHI,Max,Chilton,1991-04-21,British,marussia,Marussia,Russian,+2 Laps,1,24,17:49:56,24.209,24209,5876,17,1:34.293,\N,\N
3021,22142,900,820,206,17,13,13,13,0.0,55,\N,\N,33,12,1:34.202,202.658,12,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,chilton,4,CHI,Max,Chilton,1991-04-21,British,marussia,Marussia,Russian,+2 Laps,2,41,18:18:13,23.493,23493,5876,17,1:34.293,\N,\N
3022,22143,900,824,206,18,\N,N,14,0.0,49,\N,\N,55,16,1:35.635,199.621,18,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,marussia,Marussia,Russian,+8 Laps,1,20,17:54:48,23.821,23821,5877,18,1:34.794,\N,\N
3023,22143,900,824,206,18,\N,N,14,0.0,49,\N,\N,55,16,1:35.635,199.621,18,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,marussia,Marussia,Russian,+8 Laps,2,35,18:19:32,22.656,22656,5877,18,1:34.794,\N,\N
3024,22144,900,154,208,22,\N,R,15,0.0,43,\N,\N,41,15,1:35.281,200.363,132,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,ERS,1,1,17:09:56,17.255,17255,5880,21,1:36.993,\N,\N
3025,22144,900,154,208,22,\N,R,15,0.0,43,\N,\N,41,15,1:35.281,200.363,132,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,ERS,2,28,17:56:08,22.264,22264,5880,21,1:36.993,\N,\N
3026,22145,900,813,208,21,\N,R,16,0.0,29,\N,\N,30,14,1:34.766,201.451,132,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,lotus_f1,Lotus F1,British,ERS,1,29,17:57:57,22.847,22847,5881,22,\N,\N,\N
3027,22146,900,828,207,19,\N,R,17,0.0,27,\N,\N,17,18,1:37.332,196.141,51,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,caterham,Caterham,Malaysian,Oil pressure,1,23,17:48:18,23.238,23238,5879,20,1:35.157,\N,\N
3028,22151,900,817,9,2,\N,D,22,0.0,57,+24.525,5603235,\N,0,\N,\N,2,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,Disqualified,1,12,17:27:37,22.994,22994,5861,2,1:30.775,1:42.295,1:44.548
3029,22151,900,817,9,2,\N,D,22,0.0,57,+24.525,5603235,\N,0,\N,\N,2,2014,1,1,Australian Grand Prix,2014-03-16,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,red_bull,Red Bull,Austrian,Disqualified,2,36,18:08:06,22.427,22427,5861,2,1:30.775,1:42.295,1:44.548
3030,22152,901,1,131,1,1,1,1,25.0,56,1:40:25.974,6025974,53,1,1:43.066,193.611,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,Finished,1,15,16:30:55,24.604,24604,5882,1,1:57.202,1:59.041,1:59.431
3031,22152,901,1,131,1,1,1,1,25.0,56,1:40:25.974,6025974,53,1,1:43.066,193.611,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,Finished,2,33,17:03:18,25.296,25296,5882,1,1:57.202,1:59.041,1:59.431
3032,22152,901,1,131,1,1,1,1,25.0,56,1:40:25.974,6025974,53,1,1:43.066,193.611,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,Finished,3,51,17:35:18,24.484,24484,5882,1,1:57.202,1:59.041,1:59.431
3033,22153,901,3,131,3,2,2,2,18.0,56,+17.313,6043287,55,2,1:43.960,191.946,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,1,14,16:29:15,24.723,24723,5884,3,1:57.183,1:59.445,2:00.050
3034,22153,901,3,131,3,2,2,2,18.0,56,+17.313,6043287,55,2,1:43.960,191.946,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,2,32,17:01:43,25.287,25287,5884,3,1:57.183,1:59.445,2:00.050
3035,22153,901,3,131,3,2,2,2,18.0,56,+17.313,6043287,55,2,1:43.960,191.946,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,3,50,17:33:47,24.654,24654,5884,3,1:57.183,1:59.445,2:00.050
3036,22154,901,20,9,2,3,3,3,15.0,56,+24.534,6050508,51,4,1:44.289,191.341,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,Finished,1,13,16:27:33,24.432,24432,5883,2,1:57.654,1:59.399,1:59.486
3037,22154,901,20,9,2,3,3,3,15.0,56,+24.534,6050508,51,4,1:44.289,191.341,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,Finished,2,31,17:00:00,24.728,24728,5883,2,1:57.654,1:59.399,1:59.486
3038,22154,901,20,9,2,3,3,3,15.0,56,+24.534,6050508,51,4,1:44.289,191.341,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,Finished,3,49,17:32:08,25.186,25186,5883,2,1:57.654,1:59.399,1:59.486
3039,22155,901,4,6,4,4,4,4,12.0,56,+35.992,6061966,47,3,1:44.165,191.569,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,1,11,16:24:00,24.466,24466,5885,4,1:58.889,2:01.356,2:00.175
3040,22155,901,4,6,4,4,4,4,12.0,56,+35.992,6061966,47,3,1:44.165,191.569,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,2,27,16:53:03,24.222,24222,5885,4,1:58.889,2:01.356,2:00.175
3041,22155,901,4,6,4,4,4,4,12.0,56,+35.992,6061966,47,3,1:44.165,191.569,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,3,42,17:20:04,24.641,24641,5885,4,1:58.889,2:01.356,2:00.175
3042,22156,901,807,10,7,5,5,5,10.0,56,+47.199,6073173,38,10,1:45.982,188.284,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,1,16,16:33:07,25.336,25336,5888,7,1:58.883,2:00.839,2:01.712
3043,22156,901,807,10,7,5,5,5,10.0,56,+47.199,6073173,38,10,1:45.982,188.284,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,Finished,2,34,17:05:38,24.887,24887,5888,7,1:58.883,2:00.839,2:01.712
3044,22157,901,18,1,10,6,6,6,8.0,56,+1:23.691,6109665,47,11,1:46.039,188.183,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Finished,1,13,16:27:49,24.841,24841,5891,10,2:00.889,2:01.810,2:04.053
3045,22157,901,18,1,10,6,6,6,8.0,56,+1:23.691,6109665,47,11,1:46.039,188.183,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Finished,2,25,16:49:48,24.524,24524,5891,10,2:00.889,2:01.810,2:04.053
3046,22157,901,18,1,10,6,6,6,8.0,56,+1:23.691,6109665,47,11,1:46.039,188.183,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Finished,3,39,17:15:13,25.028,25028,5891,10,2:00.889,2:01.810,2:04.053
3047,22158,901,13,3,13,7,7,7,6.0,56,+1:25.076,6111050,44,6,1:44.897,190.232,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,williams,Williams,British,Finished,1,12,16:26:05,24.637,24637,5894,13,2:00.047,2:02.460,\N
3048,22158,901,13,3,13,7,7,7,6.0,56,+1:25.076,6111050,44,6,1:44.897,190.232,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,williams,Williams,British,Finished,2,27,16:53:28,24.577,24577,5894,13,2:00.047,2:02.460,\N
3049,22158,901,13,3,13,7,7,7,6.0,56,+1:25.076,6111050,44,6,1:44.897,190.232,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,williams,Williams,British,Finished,3,42,17:20:35,24.526,24526,5894,13,2:00.047,2:02.460,\N
3050,22159,901,822,3,18,8,8,8,4.0,56,+1:25.537,6111511,31,9,1:45.475,189.189,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,williams,Williams,British,Finished,1,14,16:29:48,25.020,25020,5896,15,1:59.709,2:02.756,\N
3051,22159,901,822,3,18,8,8,8,4.0,56,+1:25.537,6111511,31,9,1:45.475,189.189,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,williams,Williams,British,Finished,2,29,16:57:09,24.964,24964,5896,15,1:59.709,2:02.756,\N
3052,22159,901,822,3,18,8,8,8,4.0,56,+1:25.537,6111511,31,9,1:45.475,189.189,1,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,williams,Williams,British,Finished,3,44,17:24:12,24.498,24498,5896,15,1:59.709,2:02.756,\N
3053,22160,901,825,1,8,9,9,9,2.0,55,\N,\N,44,8,1:45.373,189.372,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,mclaren,McLaren,British,+1 Lap,1,9,16:20:38,37.116,37116,5889,8,2:00.356,2:02.094,2:02.213
3054,22160,901,825,1,8,9,9,9,2.0,55,\N,\N,44,8,1:45.373,189.372,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,mclaren,McLaren,British,+1 Lap,2,24,16:48:18,30.661,30661,5889,8,2:00.356,2:02.094,2:02.213
3055,22160,901,825,1,8,9,9,9,2.0,55,\N,\N,44,8,1:45.373,189.372,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,mclaren,McLaren,British,+1 Lap,3,39,17:15:37,24.415,24415,5889,8,2:00.356,2:02.094,2:02.213
3056,22161,901,826,5,11,10,10,10,1.0,55,\N,\N,36,13,1:46.695,187.026,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,+1 Lap,1,10,16:22:31,25.109,25109,5892,11,2:01.175,2:02.351,\N
3057,22161,901,826,5,11,10,10,10,1.0,55,\N,\N,36,13,1:46.695,187.026,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,+1 Lap,2,22,16:44:37,27.473,27473,5892,11,2:01.175,2:02.351,\N
3058,22161,901,826,5,11,10,10,10,1.0,55,\N,\N,36,13,1:46.695,187.026,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,+1 Lap,3,34,17:06:44,25.289,25289,5892,11,2:01.175,2:02.351,\N
3059,22162,901,154,208,15,11,11,11,0.0,55,\N,\N,42,12,1:46.224,187.855,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,+1 Lap,1,12,16:26:14,25.046,25046,5897,16,2:00.202,2:02.885,\N
3060,22162,901,154,208,15,11,11,11,0.0,55,\N,\N,42,12,1:46.224,187.855,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,+1 Lap,2,25,16:50:09,25.596,25596,5897,16,2:00.202,2:02.885,\N
3061,22162,901,154,208,15,11,11,11,0.0,55,\N,\N,42,12,1:46.224,187.855,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,+1 Lap,3,40,17:17:34,25.735,25735,5897,16,2:00.202,2:02.885,\N
3062,22163,901,8,6,6,12,12,12,0.0,55,\N,\N,36,7,1:45.129,189.812,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,+1 Lap,1,2,16:08:22,26.399,26399,5887,6,1:59.257,2:01.532,2:01.218
3063,22163,901,8,6,6,12,12,12,0.0,55,\N,\N,36,7,1:45.129,189.812,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,+1 Lap,2,18,16:37:53,24.417,24417,5887,6,1:59.257,2:01.532,2:01.218
3064,22163,901,8,6,6,12,12,12,0.0,55,\N,\N,36,7,1:45.129,189.812,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,Ferrari,Italian,+1 Lap,3,34,17:07:07,24.246,24246,5887,6,1:59.257,2:01.532,2:01.218
3065,22164,901,155,207,20,13,13,13,0.0,55,\N,\N,53,15,1:47.753,185.190,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,caterham,Caterham,Malaysian,+1 Lap,1,15,16:31:53,27.124,27124,5901,20,2:03.595,\N,\N
3066,22164,901,155,207,20,13,13,13,0.0,55,\N,\N,53,15,1:47.753,185.190,11,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,caterham,Caterham,Malaysian,+1 Lap,2,31,17:01:26,26.505,26505,5901,20,2:03.595,\N,\N
3067,22165,901,828,207,22,14,14,14,0.0,54,\N,\N,40,14,1:47.500,185.626,12,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,caterham,Caterham,Malaysian,+2 Laps,1,11,16:24:33,30.040,30040,5903,22,2:04.407,\N,\N
3068,22165,901,828,207,22,14,14,14,0.0,54,\N,\N,40,14,1:47.500,185.626,12,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,caterham,Caterham,Malaysian,+2 Laps,2,26,16:52:40,26.515,26515,5903,22,2:04.407,\N,\N
3069,22165,901,828,207,22,14,14,14,0.0,54,\N,\N,40,14,1:47.500,185.626,12,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,caterham,Caterham,Malaysian,+2 Laps,3,38,17:15:01,26.030,26030,5903,22,2:04.407,\N,\N
3070,22166,901,820,206,21,15,15,15,0.0,54,\N,\N,49,18,1:48.249,184.341,12,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,chilton,4,CHI,Max,Chilton,1991-04-21,British,marussia,Marussia,Russian,+2 Laps,1,10,16:22:44,25.639,25639,5902,21,2:04.388,\N,\N
3071,22166,901,820,206,21,15,15,15,0.0,54,\N,\N,49,18,1:48.249,184.341,12,2014,2,2,Malaysian Grand Prix,2014-03-30,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,chilton,4,CHI,Max,Chilton,1991-04-21,British,marussia,Marussia,Russian,+2 Laps,2,27,16:54:31,29.210,29210,5902,21,2:04.388,\N,\N
